product,vendor,current_price,old_price,month
drink,Loblaws,63.037,68.77979295566259,11
tea,Loblaws,32.606,38.34879295566259,3
drink,Loblaws,66.912,75.167,1
tea,TandT,51.484,57.22679295566259,12
drink,Walmart,36.572,42.31479295566259,11
tea,Loblaws,85.269,91.0117929556626,10
tea,Galleria,50.437,56.179792955662585,5
drink,Loblaws,83.479,89.2217929556626,3
tea,Metro,85.487,75.867,9
drink,Loblaws,4.912,0.834,9
tea,Metro,64.594,70.33679295566259,4
tea,NoFrills,15.906,21.64879295566259,7
drink,TandT,19.824,21.752,5
tea,NoFrills,46.252,38.465,7
drink,Walmart,48.577,46.208,12
tea,TandT,68.753,74.4957929556626,2
tea,Loblaws,68.423,74.1657929556626,7
drink,Galleria,44.374,50.11679295566259,1
drink,Metro,20.498,26.24079295566259,9
drink,Metro,4.319,10.06179295566259,11
tea,TandT,46.383,52.12579295566259,1
tea,Walmart,16.758,22.50079295566259,3
tea,NoFrills,54.942,60.68479295566259,3
drink,Loblaws,27.959,33.70179295566259,5
tea,Walmart,76.163,81.90579295566259,1
tea,NoFrills,13.045,22.425,7
tea,Loblaws,49.626,55.368792955662585,7
tea,Walmart,88.004,93.7467929556626,3
tea,Walmart,11.562,17.304792955662588,6
drink,Metro,67.914,73.114,4
drink,Loblaws,25.35,31.092792955662592,10
drink,Metro,23.288,29.03079295566259,2
tea,Metro,48.787,54.529792955662586,6
tea,TandT,13.899,19.641792955662588,10
drink,Metro,45.667,51.40979295566259,1
tea,Loblaws,45.168,50.910792955662586,9
tea,Galleria,56.015,61.75779295566259,1
tea,TandT,82.789,88.5317929556626,6
tea,Loblaws,13.955,19.69779295566259,2
tea,Loblaws,30.581,36.32379295566259,11
tea,Walmart,8.328,11.179,10
tea,Galleria,54.369,60.11179295566259,1
drink,Galleria,87.956,93.6987929556626,3
tea,Galleria,64.009,69.7517929556626,5
drink,Walmart,78.232,81.795,9
drink,Galleria,25.126,30.86879295566259,9
drink,NoFrills,57.609,51.921,9
tea,TandT,7.806,13.54879295566259,8
drink,NoFrills,87.234,92.97679295566259,9
drink,Galleria,26.861,22.754,8
drink,Walmart,26.856,32.59879295566259,11
tea,TandT,1.679,7.42179295566259,9
tea,Walmart,70.962,76.7047929556626,6
tea,Walmart,51.186,56.92879295566259,10
drink,Walmart,11.073,16.81579295566259,12
drink,TandT,30.731,36.47379295566259,10
tea,Walmart,54.342,60.084792955662586,9
drink,NoFrills,16.093,10.232,8
drink,Galleria,15.717,21.45979295566259,10
drink,Walmart,45.064,35.574,5
drink,NoFrills,54.23,59.972792955662584,8
tea,NoFrills,8.367,14.109792955662591,7
tea,Loblaws,2.396,4.088,9
drink,Walmart,84.84,90.5827929556626,4
drink,Loblaws,73.207,78.94979295566259,11
tea,TandT,84.379,92.44,9
tea,Walmart,48.698,54.44079295566259,3
tea,Loblaws,1.993,7.73579295566259,1
drink,TandT,61.417,67.1597929556626,1
tea,Walmart,72.306,78.04879295566259,10
drink,TandT,36.289,42.03179295566259,10
tea,TandT,18.197,23.93979295566259,5
drink,Loblaws,67.688,73.4307929556626,12
drink,Metro,61.974,67.71679295566258,8
drink,Metro,20.28,26.02279295566259,4
tea,Galleria,88.761,96.268,7
drink,TandT,68.502,74.24479295566259,4
tea,TandT,14.434,20.176792955662588,5
tea,Galleria,35.083,40.825792955662585,4
drink,NoFrills,41.407,47.14979295566258,1
tea,Loblaws,60.457,66.19979295566259,1
drink,NoFrills,62.893,68.6357929556626,7
tea,Metro,83.896,89.6387929556626,6
tea,NoFrills,89.344,95.08679295566259,7
tea,Metro,23.794,29.53679295566259,5
drink,Walmart,68.945,74.68779295566259,10
tea,Galleria,32.586,38.328792955662585,11
tea,TandT,14.73,20.47279295566259,4
drink,NoFrills,19.995,25.73779295566259,8
drink,NoFrills,24.971,30.71379295566259,8
drink,Galleria,82.418,86.235,11
drink,Loblaws,44.81,50.55279295566259,12
drink,NoFrills,54.895,60.63779295566259,10
drink,Metro,10.471,16.21379295566259,9
drink,NoFrills,51.656,57.398792955662586,8
tea,Galleria,46.561,52.30379295566259,7
tea,Walmart,21.829,27.57179295566259,6
tea,Loblaws,65.455,71.19779295566259,10
tea,Galleria,5.942,11.68479295566259,11
tea,Loblaws,88.737,94.47979295566259,4
tea,NoFrills,85.203,90.9457929556626,4
tea,Metro,37.584,43.32679295566259,3
drink,Loblaws,61.311,67.05379295566259,12
tea,NoFrills,3.82,9.562792955662589,5
tea,Loblaws,80.293,86.0357929556626,9
drink,TandT,33.871,39.61379295566259,1
drink,Loblaws,60.068,65.81079295566259,6
tea,Galleria,87.78,93.5227929556626,10
tea,TandT,51.192,56.93479295566259,10
tea,Galleria,26.042,31.784792955662592,12
tea,Loblaws,23.845,33.153,11
drink,NoFrills,2.227,7.969792955662589,11
drink,TandT,2.735,3.4,2
tea,Loblaws,61.922,67.66479295566259,9
tea,NoFrills,37.61,43.352792955662586,7
tea,TandT,76.212,81.9547929556626,4
tea,Metro,69.833,75.57579295566259,1
tea,Galleria,57.347,57.469,7
drink,TandT,82.07,87.81279295566259,1
drink,Galleria,80.558,86.3007929556626,5
drink,TandT,8.251,13.993792955662588,2
tea,TandT,23.738,30.106,7
drink,Galleria,63.102,68.84479295566258,7
drink,Walmart,88.039,93.7817929556626,7
drink,NoFrills,51.283,57.02579295566259,11
tea,NoFrills,84.223,89.9657929556626,8
drink,Metro,10.714,16.45679295566259,12
tea,Galleria,59.675,65.41779295566259,11
tea,NoFrills,13.639,19.38179295566259,12
drink,Walmart,29.55,35.29279295566259,12
drink,Galleria,11.083,16.82579295566259,9
tea,Walmart,12.356,18.09879295566259,8
tea,NoFrills,50.634,56.37679295566259,1
drink,Galleria,86.79,94.193,10
tea,Galleria,34.623,40.365792955662585,9
tea,TandT,16.34,22.08279295566259,10
tea,Walmart,23.514,13.642,7
drink,Loblaws,16.776,22.51879295566259,11
drink,Loblaws,59.675,65.41779295566259,7
drink,Metro,28.306,34.04879295566259,10
tea,NoFrills,19.846,25.58879295566259,7
tea,Metro,78.547,84.28979295566259,9
tea,Walmart,11.76,17.50279295566259,1
tea,NoFrills,6.207,11.94979295566259,12
tea,NoFrills,58.621,64.36379295566259,3
drink,TandT,47.607,44.412,6
tea,TandT,75.853,81.59579295566259,9
tea,Metro,89.089,94.83179295566259,11
tea,Metro,2.859,8.601792955662589,10
drink,Walmart,3.244,8.98679295566259,9
drink,Metro,29.891,35.633792955662585,4
drink,TandT,64.807,74.418,11
tea,Loblaws,64.736,70.4787929556626,2
tea,NoFrills,19.978,25.720792955662592,8
drink,Loblaws,14.915,20.65779295566259,2
drink,TandT,9.517,15.25979295566259,6
tea,Galleria,63.226,68.9687929556626,2
drink,NoFrills,73.375,79.1177929556626,3
tea,NoFrills,82.491,91.825,11
tea,Galleria,40.095,45.837792955662586,3
drink,NoFrills,42.255,47.99779295566259,7
drink,NoFrills,18.521,24.26379295566259,3
drink,Loblaws,76.203,81.9457929556626,8
tea,Metro,31.153,36.895792955662586,8
tea,Walmart,43.621,49.36379295566259,5
tea,TandT,84.446,90.18879295566259,2
tea,Metro,27.601,31.237,8
tea,Loblaws,72.309,78.05179295566259,1
tea,Walmart,0.517,6.25979295566259,8
drink,NoFrills,89.097,94.83979295566259,10
drink,Loblaws,81.388,87.1307929556626,7
drink,Walmart,88.965,94.7077929556626,2
tea,Galleria,69.862,75.60479295566259,4
tea,Metro,25.206,30.94879295566259,9
drink,Walmart,78.71,84.45279295566259,4
tea,Metro,0.948,6.690792955662589,10
drink,Galleria,21.259,27.00179295566259,1
drink,Loblaws,32.43,38.17279295566259,8
drink,Galleria,35.419,41.161792955662584,7
drink,NoFrills,6.294,12.03679295566259,4
drink,Galleria,36.709,35.388,7
drink,Walmart,21.843,27.58579295566259,2
tea,Walmart,81.063,77.054,11
drink,Metro,70.012,75.7547929556626,1
tea,NoFrills,22.231,13.729,12
drink,NoFrills,29.312,35.05479295566259,5
drink,Metro,8.719,14.461792955662588,2
drink,Metro,89.921,95.6637929556626,6
tea,Walmart,58.799,64.54179295566259,6
tea,Walmart,10.38,16.12279295566259,7
tea,Metro,45.365,51.10779295566259,12
drink,Metro,72.146,76.781,3
drink,Walmart,56.842,53.008,3
tea,NoFrills,88.026,93.76879295566259,3
tea,Galleria,42.542,48.28479295566259,9
tea,Walmart,87.141,92.8837929556626,6
tea,Walmart,25.904,31.64679295566259,6
tea,Loblaws,54.222,59.96479295566259,6
drink,Metro,89.777,95.5197929556626,2
tea,Metro,24.115,29.85779295566259,4
tea,Loblaws,49.642,55.38479295566259,1
tea,Loblaws,73.862,79.60479295566259,9
tea,NoFrills,16.126,21.86879295566259,4
drink,Galleria,69.512,75.2547929556626,12
tea,Walmart,75.792,81.5347929556626,4
tea,Metro,56.114,61.856792955662584,9
drink,NoFrills,68.342,74.08479295566259,3
drink,TandT,56.893,62.63579295566259,10
tea,TandT,72.641,78.3837929556626,1
drink,TandT,81.04,86.7827929556626,4
drink,Loblaws,69.672,59.881,4
tea,NoFrills,20.235,25.97779295566259,9
tea,NoFrills,29.225,34.96779295566259,3
tea,Metro,11.704,17.44679295566259,4
tea,Metro,89.529,95.27179295566259,3
drink,TandT,26.34,32.08279295566259,7
drink,Loblaws,26.445,32.18779295566259,2
tea,Galleria,51.284,57.026792955662586,9
drink,Metro,51.045,47.343,9
drink,NoFrills,67.104,73.792,8
tea,Walmart,73.686,79.4287929556626,6
drink,Loblaws,10.24,2.453,8
drink,NoFrills,46.467,52.209792955662586,8
drink,TandT,37.064,42.80679295566259,10
drink,Metro,7.913,13.65579295566259,2
tea,Walmart,69.439,61.832,6
drink,Walmart,8.975,10.858,4
drink,Loblaws,44.406,50.148792955662586,9
tea,TandT,60.025,65.76779295566259,4
drink,NoFrills,14.132,19.87479295566259,8
tea,Loblaws,49.237,54.97979295566259,11
drink,Galleria,48.307,45.627,12
tea,Walmart,68.309,73.21,11
drink,Walmart,65.44,71.18279295566259,2
drink,Metro,24.014,15.943,11
tea,TandT,12.827,18.56979295566259,8
tea,Metro,6.709,12.45179295566259,1
tea,TandT,66.407,72.14979295566259,6
tea,Metro,75.502,81.24479295566259,10
drink,TandT,30.954,36.69679295566259,2
tea,NoFrills,69.83,77.763,8
tea,Galleria,67.746,73.48879295566259,1
tea,Walmart,24.93,32.734,7
tea,Loblaws,77.01,82.7527929556626,12
tea,Galleria,24.127,29.86979295566259,3
tea,Metro,89.878,95.6207929556626,4
drink,Metro,15.833,7.796,5
tea,NoFrills,10.615,16.35779295566259,7
tea,TandT,4.174,9.91679295566259,7
drink,Metro,32.59,38.33279295566259,9
drink,TandT,89.111,94.8537929556626,11
tea,TandT,75.241,80.9837929556626,8
drink,NoFrills,21.45,27.19279295566259,7
drink,Walmart,47.944,50.73,12
drink,Walmart,60.682,66.4247929556626,12
tea,NoFrills,32.154,37.89679295566259,5
tea,TandT,57.862,63.60479295566259,12
drink,Loblaws,25.769,31.51179295566259,9
drink,Metro,5.78,11.52279295566259,8
drink,Metro,66.794,72.53679295566259,5
tea,TandT,22.868,28.61079295566259,8
drink,NoFrills,75.94,68.318,5
drink,TandT,71.303,77.04579295566259,9
tea,Galleria,61.75,67.4927929556626,10
drink,Walmart,13.091,18.833792955662588,5
drink,Galleria,26.601,32.343792955662586,4
drink,NoFrills,61.549,67.29179295566259,4
tea,TandT,79.952,85.69479295566259,12
drink,Metro,46.705,52.447792955662585,2
tea,TandT,30.255,35.99779295566259,4
drink,NoFrills,14.525,20.26779295566259,9
tea,Metro,74.301,80.0437929556626,8
drink,Loblaws,61.466,63.353,12
drink,Galleria,72.733,82.424,1
drink,TandT,47.664,53.40679295566259,4
drink,TandT,10.358,16.225,3
tea,Metro,76.387,82.1297929556626,9
drink,Metro,11.892,17.63479295566259,9
tea,TandT,37.29,43.032792955662586,2
tea,Metro,24.014,22.636,6
drink,NoFrills,62.72,68.4627929556626,4
tea,Metro,11.577,17.31979295566259,11
drink,Walmart,31.351,37.093792955662586,3
tea,Metro,39.021,44.76379295566259,3
tea,TandT,64.755,70.49779295566259,9
drink,Loblaws,77.918,83.6607929556626,5
tea,Walmart,87.436,94.387,8
drink,TandT,37.848,43.590792955662586,10
drink,Metro,70.934,76.67679295566259,11
drink,TandT,89.417,95.1597929556626,8
drink,Galleria,74.157,79.89979295566259,10
tea,TandT,67.579,73.32179295566259,4
drink,Metro,63.219,68.96179295566259,4
tea,TandT,59.922,65.66479295566259,12
tea,TandT,17.608,23.35079295566259,3
tea,Loblaws,6.52,12.26279295566259,2
tea,TandT,10.211,15.953792955662589,10
drink,NoFrills,15.091,7.764,2
drink,Galleria,73.115,76.777,2
drink,Loblaws,13.559,19.301792955662588,12
drink,NoFrills,33.294,39.036792955662584,1
tea,Walmart,23.587,29.32979295566259,9
tea,NoFrills,30.013,35.75579295566259,11
tea,TandT,4.959,10.70179295566259,3
drink,Galleria,65.866,71.6087929556626,11
tea,Loblaws,4.921,10.66379295566259,9
tea,Loblaws,49.285,55.027792955662584,11
drink,NoFrills,50.594,56.33679295566259,4
drink,Loblaws,29.382,35.12479295566259,4
tea,Galleria,58.916,64.65879295566259,7
drink,Walmart,51.676,45.156,11
drink,Galleria,1.124,6.866792955662589,3
tea,Loblaws,50.666,46.687,6
drink,Walmart,61.86,67.6027929556626,4
drink,NoFrills,71.657,71.361,2
drink,Galleria,14.71,8.115,11
drink,TandT,37.22,42.962792955662586,6
tea,Metro,86.745,91.077,6
tea,Loblaws,25.79,31.614,3
tea,Walmart,89.9,87.276,8
drink,Loblaws,66.684,72.42679295566259,7
tea,Walmart,75.095,67.708,1
tea,NoFrills,65.089,70.83179295566259,6
tea,NoFrills,9.629,15.371792955662588,2
tea,TandT,42.258,48.00079295566259,8
drink,TandT,32.141,37.883792955662585,8
tea,Loblaws,32.358,38.100792955662584,2
tea,TandT,62.302,68.04479295566259,9
tea,Metro,76.076,81.81879295566259,3
drink,NoFrills,41.395,47.13779295566259,2
drink,Metro,3.455,9.197792955662589,1
drink,Walmart,9.886,15.62879295566259,11
drink,Loblaws,32.348,38.090792955662586,1
tea,TandT,8.181,13.923792955662588,2
drink,Loblaws,86.943,92.68579295566259,12
drink,Loblaws,56.055,61.79779295566259,7
tea,TandT,15.963,21.705792955662588,9
tea,TandT,22.948,28.69079295566259,8
drink,TandT,37.582,43.32479295566259,5
drink,Loblaws,84.624,81.379,6
drink,NoFrills,14.974,23.119,4
tea,Galleria,85.182,90.9247929556626,1
drink,TandT,42.916,48.658792955662584,8
drink,Galleria,6.522,12.264792955662589,2
tea,Metro,28.361,34.10379295566259,7
tea,TandT,76.288,82.03079295566259,7
tea,NoFrills,63.079,68.82179295566259,4
drink,Walmart,89.748,95.4907929556626,6
tea,Galleria,23.832,29.57479295566259,1
drink,TandT,72.977,78.7197929556626,4
drink,NoFrills,62.939,68.68179295566259,12
tea,Metro,33.389,39.13179295566259,5
drink,TandT,12.389,18.13179295566259,11
tea,NoFrills,47.122,52.86479295566259,12
drink,NoFrills,51.793,57.535792955662586,8
drink,Galleria,15.585,19.583,3
drink,Galleria,58.445,64.18779295566259,4
drink,Walmart,52.923,58.66579295566259,8
tea,Galleria,15.439,21.18179295566259,11
tea,Galleria,59.808,65.55079295566259,12
tea,Metro,9.727,15.46979295566259,9
tea,Galleria,25.045,30.787792955662592,12
drink,TandT,44.412,50.154792955662586,2
drink,TandT,89.738,95.4807929556626,5
tea,Metro,69.944,75.6867929556626,12
tea,Loblaws,2.153,7.895792955662589,11
drink,Walmart,50.111,55.853792955662584,7
tea,Metro,2.608,8.35079295566259,12
tea,NoFrills,89.815,88.786,9
drink,Walmart,89.898,86.646,12
drink,Walmart,26.613,32.35579295566259,6
drink,NoFrills,32.353,38.09579295566259,4
drink,NoFrills,89.801,91.697,7
drink,Galleria,51.429,57.17179295566259,10
tea,Walmart,89.551,95.2937929556626,4
tea,NoFrills,13.472,19.21479295566259,9
tea,Walmart,58.566,64.3087929556626,1
tea,NoFrills,64.363,70.1057929556626,5
tea,Metro,65.704,71.44679295566259,5
drink,Galleria,36.023,41.76579295566259,10
tea,Galleria,51.213,56.95579295566259,3
tea,Galleria,30.278,36.020792955662586,10
drink,TandT,65.327,75.15,6
drink,Walmart,83.045,91.596,6
tea,TandT,76.588,82.33079295566259,3
tea,Loblaws,37.606,38.803,3
drink,NoFrills,73.531,79.2737929556626,5
tea,Metro,71.384,67.384,11
tea,Loblaws,42.729,35.884,8
tea,Walmart,26.235,31.97779295566259,9
tea,Galleria,21.782,24.206,5
tea,Galleria,53.051,53.744,4
drink,TandT,0.984,6.72679295566259,12
tea,Walmart,18.593,24.33579295566259,6
tea,NoFrills,28.96,34.70279295566259,8
drink,Galleria,11.211,20.671,7
tea,Galleria,42.689,45.731,2
drink,Walmart,59.419,57.52,10
tea,TandT,5.612,11.354792955662589,2
tea,Walmart,68.343,74.0857929556626,9
drink,Walmart,77.914,83.6567929556626,4
drink,TandT,53.924,59.666792955662586,8
drink,Walmart,86.739,92.4817929556626,6
drink,Metro,61.862,67.60479295566259,2
drink,NoFrills,23.29,29.03279295566259,6
drink,Loblaws,70.504,76.2467929556626,12
tea,Loblaws,14.266,20.00879295566259,5
drink,Walmart,12.661,18.40379295566259,10
drink,Walmart,47.517,53.25979295566259,7
tea,NoFrills,57.469,63.21179295566259,3
drink,NoFrills,23.537,29.27979295566259,6
tea,Walmart,5.816,12.381,7
tea,Galleria,1.769,7.51179295566259,11
tea,TandT,67.821,73.56379295566259,8
tea,Galleria,82.106,87.84879295566259,3
tea,TandT,21.619,27.36179295566259,12
drink,Walmart,4.312,10.05479295566259,1
tea,Walmart,7.106,12.29,12
drink,Metro,53.185,58.92779295566259,5
drink,TandT,77.854,83.5967929556626,7
drink,Loblaws,62.95,68.6927929556626,10
drink,NoFrills,60.837,54.136,11
tea,Walmart,83.603,89.34579295566259,6
tea,TandT,14.262,20.00479295566259,10
drink,Loblaws,40.29,46.032792955662586,10
tea,Galleria,85.596,91.3387929556626,10
tea,Walmart,88.098,93.8407929556626,2
tea,Galleria,72.817,67.393,1
tea,NoFrills,31.671,37.413792955662586,5
drink,NoFrills,25.055,30.79779295566259,8
drink,NoFrills,16.483,16.971,8
drink,Loblaws,6.569,12.31179295566259,1
tea,Galleria,41.564,48.434,3
drink,Metro,65.025,70.7677929556626,10
drink,Loblaws,56.186,61.92879295566259,2
tea,Galleria,54.929,60.67179295566259,10
tea,Galleria,49.882,55.624792955662585,7
tea,Loblaws,56.298,62.04079295566259,12
tea,Walmart,77.738,83.4807929556626,9
tea,NoFrills,63.857,69.5997929556626,1
tea,Galleria,47.725,53.46779295566259,2
tea,Metro,52.215,57.95779295566259,3
drink,Galleria,32.138,37.479,7
tea,TandT,59.215,64.9577929556626,3
drink,Galleria,48.25,53.224,7
tea,NoFrills,14.908,20.650792955662588,3
drink,Metro,59.339,65.08179295566259,8
drink,Metro,15.994,24.917,6
tea,Metro,34.524,32.614,1
drink,Loblaws,4.584,10.32679295566259,6
tea,Loblaws,7.081,12.82379295566259,9
tea,Walmart,74.991,80.7337929556626,8
drink,NoFrills,14.806,20.548792955662588,6
tea,NoFrills,67.792,73.5347929556626,7
drink,NoFrills,50.133,55.87579295566259,6
drink,TandT,71.316,77.0587929556626,1
drink,Galleria,35.339,41.081792955662586,8
drink,Galleria,47.333,42.963,11
tea,NoFrills,4.111,9.85379295566259,1
tea,Metro,46.36,52.102792955662586,7
tea,Metro,77.059,82.80179295566259,7
tea,Galleria,86.375,92.1177929556626,10
tea,Galleria,75.999,81.74179295566259,10
tea,Walmart,64.778,70.5207929556626,4
drink,Metro,15.003,24.826,5
drink,Metro,18.416,24.15879295566259,5
drink,Galleria,11.013,15.121,5
drink,Galleria,66.861,72.6037929556626,8
tea,NoFrills,23.852,23.04,10
tea,Loblaws,24.548,30.29079295566259,11
drink,Galleria,21.421,27.16379295566259,3
drink,NoFrills,0.532,6.27479295566259,1
tea,Metro,40.84,46.58279295566259,6
drink,Galleria,30.58,36.322792955662585,8
drink,NoFrills,20.234,25.976792955662592,8
tea,Loblaws,21.41,23.845,10
drink,Loblaws,60.707,66.44979295566259,12
drink,Loblaws,76.696,82.43879295566259,9
tea,Walmart,31.45,37.19279295566259,2
drink,Metro,5.996,11.73879295566259,6
drink,NoFrills,7.547,13.28979295566259,3
tea,Walmart,32.255,37.99779295566259,2
drink,Galleria,23.659,29.40179295566259,3
drink,TandT,27.475,33.21779295566259,3
drink,NoFrills,75.327,81.06979295566259,7
tea,Metro,20.976,26.71879295566259,10
tea,Walmart,45.645,55.599,8
tea,Metro,46.44,52.182792955662585,6
drink,Galleria,4.637,10.37979295566259,3
tea,NoFrills,55.735,56.615,10
tea,Galleria,2.382,8.12479295566259,6
tea,Walmart,56.61,62.352792955662586,8
tea,Walmart,51.924,57.666792955662586,7
tea,Galleria,21.122,26.86479295566259,7
tea,Loblaws,24.596,18.315,11
tea,TandT,20.992,26.73479295566259,8
drink,Loblaws,71.979,62.414,5
tea,NoFrills,72.596,78.3387929556626,2
tea,Loblaws,68.209,73.9517929556626,8
tea,Walmart,35.881,41.62379295566259,7
tea,Walmart,5.027,10.76979295566259,3
drink,Galleria,43.727,49.469792955662584,7
drink,Walmart,53.117,58.859792955662584,6
tea,Walmart,73.438,79.1807929556626,5
tea,NoFrills,80.676,86.4187929556626,4
drink,NoFrills,26.504,32.24679295566259,8
tea,NoFrills,72.082,77.82479295566259,4
drink,TandT,12.639,18.38179295566259,8
tea,Metro,24.342,33.377,6
drink,Metro,31.053,36.79579295566259,1
drink,Metro,5.47,11.21279295566259,1
tea,Loblaws,46.112,51.85479295566259,3
tea,Galleria,53.028,61.889,7
tea,Galleria,29.52,35.26279295566259,6
drink,Loblaws,79.715,85.4577929556626,5
drink,Metro,12.341,18.083792955662588,10
drink,NoFrills,43.863,49.60579295566259,1
tea,Galleria,75.523,81.26579295566259,11
tea,NoFrills,19.573,21.978,5
drink,Metro,40.63,42.614,1
drink,TandT,62.949,68.69179295566259,4
drink,Galleria,41.519,47.261792955662585,6
drink,Loblaws,71.857,77.5997929556626,11
drink,Loblaws,12.5,2.838,6
tea,Walmart,18.669,24.41179295566259,5
tea,NoFrills,86.597,92.33979295566259,11
drink,TandT,38.486,44.228792955662584,2
tea,Galleria,24.722,30.464792955662592,1
tea,TandT,10.554,16.29679295566259,1
drink,Loblaws,8.72,14.46279295566259,1
drink,Walmart,17.762,23.50479295566259,9
tea,NoFrills,20.484,18.584,8
drink,Galleria,8.609,14.351792955662589,1
drink,Walmart,33.316,39.05879295566259,5
tea,NoFrills,82.945,88.68779295566259,5
tea,Walmart,55.725,61.46779295566259,6
tea,Loblaws,78.561,84.3037929556626,10
drink,Walmart,82.311,88.0537929556626,3
drink,TandT,39.504,45.246792955662585,6
tea,TandT,87.318,88.409,1
drink,Galleria,16.171,21.91379295566259,10
drink,Walmart,46.843,52.58579295566259,10
tea,Loblaws,79.319,85.0617929556626,10
tea,Walmart,76.029,81.77179295566259,3
tea,Metro,57.95,67.645,10
drink,TandT,71.455,77.19779295566259,11
tea,TandT,47.013,52.755792955662585,10
drink,Walmart,77.773,83.51579295566259,3
tea,Galleria,58.11,63.852792955662586,6
drink,TandT,34.003,39.241,5
tea,NoFrills,42.712,43.076,2
drink,Walmart,65.982,61.05,9
drink,TandT,84.16,89.90279295566259,6
drink,Galleria,54.991,60.73379295566259,3
drink,Galleria,67.921,73.6637929556626,3
tea,Loblaws,80.339,86.08179295566259,11
drink,Walmart,12.284,18.02679295566259,4
drink,Walmart,46.85,52.59279295566259,2
tea,TandT,7.933,6.012,1
tea,Walmart,62.038,67.78079295566259,8
drink,Metro,32.689,38.43179295566259,1
drink,TandT,16.972,22.714792955662592,8
drink,Loblaws,23.459,14.968,1
tea,Walmart,21.593,27.33579295566259,11
drink,Galleria,83.631,89.3737929556626,11
tea,Metro,18.539,24.281792955662592,12
tea,Loblaws,69.573,75.31579295566259,10
tea,TandT,62.511,68.25379295566259,1
drink,TandT,33.141,38.883792955662585,5
drink,Walmart,49.855,55.597792955662584,12
tea,Galleria,64.336,70.07879295566259,12
tea,NoFrills,10.489,16.23179295566259,11
tea,TandT,66.304,72.0467929556626,12
tea,Walmart,48.681,54.423792955662584,9
drink,TandT,88.982,86.401,6
tea,Walmart,66.466,72.20879295566259,9
drink,Walmart,8.482,8.384,10
drink,Loblaws,45.597,41.142,8
drink,Metro,79.054,84.7967929556626,11
drink,TandT,83.575,85.39,10
tea,Loblaws,46.047,51.789792955662584,9
drink,Metro,65.816,71.5587929556626,2
drink,TandT,52.271,58.01379295566259,12
drink,TandT,16.81,22.339,9
drink,Walmart,29.168,34.910792955662586,5
tea,Galleria,0.61,6.35279295566259,2
drink,NoFrills,59.949,65.69179295566259,7
tea,Walmart,88.377,95.56,2
drink,NoFrills,57.522,63.264792955662585,12
drink,Galleria,68.108,73.8507929556626,4
tea,Walmart,54.698,60.44079295566259,2
drink,NoFrills,50.331,56.07379295566259,6
tea,Walmart,23.816,29.55879295566259,1
drink,Loblaws,44.387,50.12979295566259,2
tea,Metro,82.536,82.668,5
drink,TandT,5.011,10.75379295566259,1
drink,NoFrills,79.798,77.251,7
drink,Walmart,26.132,31.874792955662592,7
drink,Walmart,16.909,22.65179295566259,3
tea,Walmart,22.69,28.432792955662592,1
drink,TandT,18.33,24.07279295566259,1
tea,TandT,37.461,43.203792955662585,6
tea,Metro,72.355,78.0977929556626,2
drink,Galleria,26.351,32.093792955662586,8
drink,Metro,88.607,91.08,8
drink,Galleria,22.491,28.23379295566259,3
drink,Galleria,30.452,31.536,11
tea,Walmart,46.304,52.04679295566259,3
drink,Loblaws,53.196,58.938792955662585,10
drink,Galleria,41.861,47.603792955662584,6
tea,Walmart,63.46,66.567,1
drink,Loblaws,61.487,67.22979295566259,9
tea,Walmart,86.404,88.321,3
drink,TandT,78.839,81.254,2
tea,Metro,47.528,53.270792955662586,10
tea,Metro,76.506,76.508,9
drink,Loblaws,16.427,22.16979295566259,6
drink,Metro,87.21,92.95279295566259,2
drink,Loblaws,3.839,9.58179295566259,3
drink,Loblaws,5.813,11.55579295566259,12
drink,Loblaws,79.916,85.65879295566259,10
tea,Galleria,14.43,20.17279295566259,2
drink,Metro,22.431,28.17379295566259,8
drink,Walmart,87.567,93.30979295566259,4
drink,Walmart,20.858,19.988,12
drink,Metro,87.406,81.611,9
tea,Loblaws,26.596,32.33879295566259,2
tea,TandT,68.604,59.052,8
tea,Loblaws,81.745,87.4877929556626,2
drink,NoFrills,48.421,54.163792955662586,7
tea,TandT,12.25,13.394,10
drink,Loblaws,55.33,54.13,1
tea,NoFrills,55.007,60.749792955662585,10
drink,Galleria,84.888,90.6307929556626,6
drink,NoFrills,13.265,19.00779295566259,5
tea,Loblaws,57.039,62.78179295566259,3
tea,NoFrills,60.634,66.3767929556626,12
tea,NoFrills,86.462,84,12
drink,TandT,79.766,85.5087929556626,9
tea,Loblaws,28.548,34.29079295566259,1
tea,Metro,65.555,71.2977929556626,8
tea,Loblaws,89.39,83.186,6
drink,Galleria,11.632,17.37479295566259,3
tea,Metro,49.912,55.654792955662586,11
tea,Metro,74.303,80.04579295566259,10
tea,NoFrills,15.525,21.26779295566259,7
drink,Loblaws,43.386,49.12879295566259,4
drink,Walmart,82.617,83.243,1
tea,Galleria,35.544,41.286792955662584,2
tea,Galleria,88.933,94.6757929556626,4
drink,Galleria,68.376,74.1187929556626,7
tea,Walmart,84.499,92.271,2
tea,Metro,29.076,34.81879295566259,10
tea,Metro,45.542,51.28479295566259,5
tea,Galleria,1.741,7.48379295566259,5
drink,Metro,38.964,44.706792955662586,9
tea,NoFrills,79.349,85.0917929556626,2
drink,Metro,5.952,11.694792955662589,8
drink,NoFrills,27.61,33.352792955662586,4
